,FILE NAME,UUID,Omnia UUID,Talk Title,Description,SP1,SP2,SP3,MOD,file_name,id,download_link,project_name
41,C21.2_WS20_710235223_TLK_EDT_V2_FIN,710235223,eea06425-c1df-473a-9846-289de2d4ec05,Changing the way brands engage with mobile consumers,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Brian Long,,,,C21.1_WS20_710235223_INT_VOG_V1.mp4,fdcec496-dc38-451b-9515-21a9f7e340ce,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/6a002b2e-7db8-44c4-8063-074178f05bb4/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C21.1_WS20_710235223_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C21.1_WS20_710235223_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LQ46Iscq0jkkEXLiE&x-amz-meta-resource_id=fdcec496-dc38-451b-9515-21a9f7e340ce&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235028Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=af0d72e764864b6a9f1cd6a13d7ee3e4d8131182e054fbcf58e58b2076071d13,YAL Ingest - NO Touch
42,C21.2_WS20_710235223_TLK_EDT_V2_FIN,710235223,eea06425-c1df-473a-9846-289de2d4ec05,Changing the way brands engage with mobile consumers,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Brian Long,,,,C21.2_WS20_710235223_TLK_EDT_V2_FIN.mp4,6c190bef-e2d7-4eb4-9f9e-b50c3a88839e,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/49af059b-a094-48df-889d-483a1f096c3e/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C21.2_WS20_710235223_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22C21.2_WS20_710235223_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LQ46Iscq0jkkEXLiE&x-amz-meta-resource_id=6c190bef-e2d7-4eb4-9f9e-b50c3a88839e&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235028Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f56143f2fd8cabf4c6be526cabf94978050a4cf7e7bf1368cbc960c57e720ea3,YAL Ingest - NO Touch
43,C29.2_WS20_710235258_TLK_EDT_V1_FIN,710235258,14b76711-41cb-4d20-a27d-f02f1c90aaeb,How do we educate the next generations online?,"Hear Byju Raveendran’s stories on building the world’s most valuable edtech company to date. In conversation with one of Byju’s earliest investors, Prosus. ",Byju Raveendran,Bob van Dijk,,,C29.1_WS20_710235258_INT_VOG_V1.mp4,8851dc26-a392-440c-9fd9-22addc824162,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/3fe436d9-4f53-4f67-8146-64ad0e5718df/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C29.1_WS20_710235258_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C29.1_WS20_710235258_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRTnNnWhfhfoETVjG&x-amz-meta-resource_id=8851dc26-a392-440c-9fd9-22addc824162&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235034Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=5ee664d74ed8106279ae37f008a02ac765388aa7136a3aa5c66a367397ac2c4c,YAL Ingest - NO Touch
44,C29.2_WS20_710235258_TLK_EDT_V1_FIN,710235258,14b76711-41cb-4d20-a27d-f02f1c90aaeb,How do we educate the next generations online?,"Hear Byju Raveendran’s stories on building the world’s most valuable edtech company to date. In conversation with one of Byju’s earliest investors, Prosus. ",Byju Raveendran,Bob van Dijk,,,C29.2_WS20_710235258_TLK_EDT_V1_FIN.mp4,058879ce-c301-4ef7-b522-6082105c505a,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/25f305b9-18c1-49a8-801c-5d0cf122b40d/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C29.2_WS20_710235258_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22C29.2_WS20_710235258_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRTnNnWhfhfoETVjG&x-amz-meta-resource_id=058879ce-c301-4ef7-b522-6082105c505a&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235034Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=dca5b798cfd8a86a2ad3b1045e4e99ee5fda657daed52cdd2849b60e3c4e19ae,YAL Ingest - NO Touch
45,C34.2_WS20_710235312_TLK_EDT_V1_FIN,710235312,dd482d45-7673-4abc-87b0-c7f078b3dae7,Ask not what your brand can do for you...,Brands need to have meaning in people's lives now more than ever. Are they the vehicle that can help bring about positive change? Let's ask some of the biggest brands in the world.,Jane Wakely,Pedro Earp,,Jennifer Rooney,C34.1_WS20_710235312_INT_VOG_V1.mp4,ed052300-d1a2-4a0c-a365-c392eb54673e,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/f1f774b1-f64b-4eb7-8a77-adbd56782022/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C34.1_WS20_710235312_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C34.1_WS20_710235312_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=ed052300-d1a2-4a0c-a365-c392eb54673e&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235038Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=dfc02f366fa999b0e05e957c3452e4bebbc8373c3b724981ba533cfa71264da4,YAL Ingest - NO Touch
46,C34.2_WS20_710235312_TLK_EDT_V1_FIN,710235312,dd482d45-7673-4abc-87b0-c7f078b3dae7,Ask not what your brand can do for you...,Brands need to have meaning in people's lives now more than ever. Are they the vehicle that can help bring about positive change? Let's ask some of the biggest brands in the world.,Jane Wakely,Pedro Earp,,Jennifer Rooney,C34.2_WS20_710235312_TLK_EDT_V1_FIN.mp4,78822dac-02e7-44b2-9967-b57cad799f34,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/df80bf0a-cae0-43f3-a703-ebd06e9530ea/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C34.2_WS20_710235312_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22C34.2_WS20_710235312_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=78822dac-02e7-44b2-9967-b57cad799f34&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235038Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=77854bd671638edd718d12fa6f27b99a4c81cc37d57094bb21828331b6e0abf4,YAL Ingest - NO Touch
47,D29.2_WS20_710235332_TLK_EDT_V4_FIN,710235332,111647b6-8385-4943-bbfb-9a91ace76013,"Healthy body, healthy mind","Online and on social media, we’re presented with images that purport to show us what healthy looks like. These images are often misleading, and can lead to confusion and feelings of inadequacy. So what does it take to feel good, inside and out, in today’s digital world?",Hilary Coles,Viktoria Modesta,,Benjamin Goggin,D29.1_WS20_710235332_INT_VOG_V1.mp4,7e7827db-0453-4d71-b905-f4cfc8984a49,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/2dae0ef8-2098-4ad2-85ba-c883f0d02b05/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D29.1_WS20_710235332_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D29.1_WS20_710235332_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTT1Rtq7yy6sHCQoB&x-amz-meta-resource_id=7e7827db-0453-4d71-b905-f4cfc8984a49&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235109Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=3552fd0db41d7b85f3129b2ea1fd68ad29af08fb880b19d7763e55346d6019bb,YAL Ingest - NO Touch
48,D29.2_WS20_710235332_TLK_EDT_V4_FIN,710235332,111647b6-8385-4943-bbfb-9a91ace76013,"Healthy body, healthy mind","Online and on social media, we’re presented with images that purport to show us what healthy looks like. These images are often misleading, and can lead to confusion and feelings of inadequacy. So what does it take to feel good, inside and out, in today’s digital world?",Hilary Coles,Viktoria Modesta,,Benjamin Goggin,D29.2_WS20_710235332_TLK_EDT_V4_FIN.mp4,0da24edb-9b7c-429a-a557-fe34a399f5af,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/82f61cf6-cf74-4d28-b6a7-dd988792e63b/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D29.2_WS20_710235332_TLK_EDT_V4_FIN.mp4%22%3B%20filename%2A%3D%22D29.2_WS20_710235332_TLK_EDT_V4_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTT1Rtq7yy6sHCQoB&x-amz-meta-resource_id=0da24edb-9b7c-429a-a557-fe34a399f5af&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235109Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=b3b8745e68bd10395da4e8bcfc514f67917fb6f4309a6a407560c89f9c32c411,YAL Ingest - NO Touch
49,C38.2_WS20_710235343_TLK_EDT_V3_FIN,710235343,22a9c992-0425-46e5-846f-44025e38cc02,Using data to deliver on diversity,"Diversity, equality and inclusion get paid a lot of lip service. But what if there was a way to measure effective change and turn it into a business metric? We might have the answer for you here.",Zander Lurie,Danielle DeRuiter-Williams,,Emma Hinchliffe,C38.1_WS20_710235343_INT_VOG_V1.mp4,0e4b42f9-5107-4ea3-b917-9e750b7d2e7b,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/77da5aa0-65ef-4fc3-bac5-3eee1ca74392/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C38.1_WS20_710235343_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C38.1_WS20_710235343_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=0e4b42f9-5107-4ea3-b917-9e750b7d2e7b&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235039Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=3b51104c582047d415aa87a2fb0e67427544953eb900e137dd30e71520cfe420,YAL Ingest - NO Touch
50,C38.2_WS20_710235343_TLK_EDT_V3_FIN,710235343,22a9c992-0425-46e5-846f-44025e38cc02,Using data to deliver on diversity,"Diversity, equality and inclusion get paid a lot of lip service. But what if there was a way to measure effective change and turn it into a business metric? We might have the answer for you here.",Zander Lurie,Danielle DeRuiter-Williams,,Emma Hinchliffe,C38.2_WS20_710235343_EDT_V3_FIN.mp4,7fdae7fb-d27c-4b1a-b8be-2efbd357a162,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/8581299c-dffa-4671-bd9e-4c27d4e711bc/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C38.2_WS20_710235343_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22C38.2_WS20_710235343_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=7fdae7fb-d27c-4b1a-b8be-2efbd357a162&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235039Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=55ee7c1aad381fd4618783e16ee806656462968ea259a611c61450a7f51f0c56,YAL Ingest - NO Touch
51,D3.2_WS20_710235353_TLK_EDT_V3_FIN,710235353,b9570057-c999-4a20-a422-2aa3e241acfd,What next for Barbie? Mattel at 75,"The company behind Barbie turns 75 this year. CEO Ynon Kreiz will be discussing the legacy of this iconic toy brand, Mattel's purpose-led approach, how the company has embraced diversity and gender empowerment, and the plans for the next 75 years.",Ynon Kreiz,,,Stephanie Mehta,D3.1_WS20_710235353_INT_VOG_V1.mp4,733c10ec-93d5-40dc-b7da-cbfe8098be60,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/30aaea59-e5fe-4fe2-92cd-2114cf267671/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D3.1_WS20_710235353_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D3.1_WS20_710235353_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTT1Rtq7yy6sHCQoB&x-amz-meta-resource_id=733c10ec-93d5-40dc-b7da-cbfe8098be60&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235110Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f15e09081eeefefd8613c094833896a166d8a0f33d41fcb7fdf3160f7f9d5dd7,YAL Ingest - NO Touch
52,D3.2_WS20_710235353_TLK_EDT_V3_FIN,710235353,b9570057-c999-4a20-a422-2aa3e241acfd,What next for Barbie? Mattel at 75,"The company behind Barbie turns 75 this year. CEO Ynon Kreiz will be discussing the legacy of this iconic toy brand, Mattel's purpose-led approach, how the company has embraced diversity and gender empowerment, and the plans for the next 75 years.",Ynon Kreiz,,,Stephanie Mehta,D3.2_WS20_710235353_TLK_EDT_V3_FIN.mp4,96ce3369-4d75-49eb-ad94-cf7ebe23445a,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/974678aa-be88-401c-bd53-ad5bb6155714/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D3.2_WS20_710235353_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22D3.2_WS20_710235353_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTT1Rtq7yy6sHCQoB&x-amz-meta-resource_id=96ce3369-4d75-49eb-ad94-cf7ebe23445a&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235110Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=08108ccb115cb5ff5726a45a111fc9182c8d6e93e390162740891fa9284b6993,YAL Ingest - NO Touch
53,E16.2_WS20_710293100_TLK_EDT_V2_FIN,710293100,7a837dd9-ff86-438c-afce-a28830d6d462,2020: Podcasting's moment of truth?,"It has been a big year in the podcasting world. What was an indie niche has exploded into the mainstream, with big tech and traditional media companies looking for a slice of the action. So how will the industry adapt to these changes and new players? And can the medium maintain the charm and intimacy that made it what it is today? In this fireside, hear from Erik Diehn, CEO of Stitcher – a media company that specialises in the creation, distribution, and monetisation of podcasts – as he stands at the edge of a brave new world for audio.",Erik Diehn,,,Anne Steele,E16.1_WS20_710293100_INT_VOG_V1.mp4,bca2c9fd-53ee-4247-bde4-19938abd7585,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/c53619a6-9749-4408-a4a6-0608cc314829/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E16.1_WS20_710293100_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E16.1_WS20_710293100_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=bca2c9fd-53ee-4247-bde4-19938abd7585&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235126Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f686545d15f1a45fc7fb4b337536a23384c106768eb65e6e3415da695af02a43,YAL Ingest - NO Touch
54,E16.2_WS20_710293100_TLK_EDT_V2_FIN,710293100,7a837dd9-ff86-438c-afce-a28830d6d462,2020: Podcasting's moment of truth?,"It has been a big year in the podcasting world. What was an indie niche has exploded into the mainstream, with big tech and traditional media companies looking for a slice of the action. So how will the industry adapt to these changes and new players? And can the medium maintain the charm and intimacy that made it what it is today? In this fireside, hear from Erik Diehn, CEO of Stitcher – a media company that specialises in the creation, distribution, and monetisation of podcasts – as he stands at the edge of a brave new world for audio.",Erik Diehn,,,Anne Steele,E16.2_WS20_710293100_TLK_EDT_V2_FIN.mp4,7fb909ee-0199-471c-8642-61aad46cc92c,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/a796d7d4-2858-4d54-b045-8cbe242ab9da/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E16.2_WS20_710293100_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22E16.2_WS20_710293100_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=7fb909ee-0199-471c-8642-61aad46cc92c&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235127Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=ad878a7d7c9b95903965abb23cd406a47b6ce7e5f71e6bd4e64593f7e55f7549,YAL Ingest - NO Touch
55,B9.2_WS20_ 710293103_TLK_EDT_V1_FIN,710293103,1e06e2b8-1964-4e5b-990a-0ea1989161e7,AC Milan: Building a brand beyond the beautiful game,"AC Milan is one of the biggest and most prestigious teams in world football. The Rossoneri has ambitions to branch out beyond the beautiful game and become a global force in the world of entertainment and pop culture. CEO Ivan Gazidis outlines the plans, and gives a unique insight into how Jay-Z's Roc Nation, and DJ Khaled, can help them on the journey.",Ivan Gazidis,,,James Horncastle,B9.1_WS20_710293103_INT_VOG_V1.mp4,42e28ef0-f372-4918-a2a0-aa1b3857f950,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/5b7a5ec0-8509-4076-87aa-6c2cce3482d1/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B9.1_WS20_710293103_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B9.1_WS20_710293103_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LQKNd9mE67VQD7g8G&x-amz-meta-resource_id=42e28ef0-f372-4918-a2a0-aa1b3857f950&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235015Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=e46613c3996a56a31d391128142757f4f0f4c67de4e38e2d2ffe3a53c77ee723,YAL Ingest - NO Touch
56,D10.2_WS20_710293106 _TLK_EDT_V3_FIN,710293106,26b60219-ab7e-422e-a2a1-7feb601d5a4f,Brand building: Lessons from a Panda,"Standing out from the crowd is crucial to the success of any company. By analysing the new identity that he's created for esports organisation Panda Global, branding expert Sagi Haviv will offer winning insights that can be applied to any industry.  Joining him will be the CEO of Panda Global, Alan Bunney.",Sagi Haviv,Alan Bunney,,George Slefo,D10.1_WS20_710293106_INT_VOG_V1.mp4,5941b21e-247d-4d1a-97b5-ced40c683dfc,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/5cf80642-e08a-4072-97e3-ffa509ffbaef/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D10.1_WS20_710293106_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D10.1_WS20_710293106_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=5941b21e-247d-4d1a-97b5-ced40c683dfc&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235054Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=5df05ab2ff2917b73372cce2242e0b262408b9fe27a6d01d69f9677caf483ba6,YAL Ingest - NO Touch
57,B6.2_WS20_710293108_TLK_EDT_V2_FIN,710293108,37098836-0fba-4eb3-aaa7-837a951572fb,Improbable: The advent of virtual worlds,"2020 has brought the prospect of living in a virtual world into sharper focus. Will it soon be a reality? The tipping point is closer than ever. But what will that mean for economies and society at large? And how is the multibillion-dollar gaming industry key to what this future will look like? In this fireside, hear from Herman Narula, co-founder and CEO of UK gaming unicorn Improbable, on the boundless potential of tomorrow.",Herman Narula,,,Michael Hainsworth,B6.1_WS20_710293108_INT_VOG_V1.mp4,60bd6a08-0f08-44b3-b09c-ce84af252e94,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/69c53863-b2e9-47ca-a620-af78ee2ac35d/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B6.1_WS20_710293108_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B6.1_WS20_710293108_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LP55TLhBdAbMDMvoJ&x-amz-meta-resource_id=60bd6a08-0f08-44b3-b09c-ce84af252e94&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235012Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=0e85d3c9cad676f3e9f8de87fe3eb54e3629a1cab3a1fd37d09a10051ae91297,YAL Ingest - NO Touch
58,B6.2_WS20_710293108_TLK_EDT_V2_FIN,710293108,37098836-0fba-4eb3-aaa7-837a951572fb,Improbable: The advent of virtual worlds,"2020 has brought the prospect of living in a virtual world into sharper focus. Will it soon be a reality? The tipping point is closer than ever. But what will that mean for economies and society at large? And how is the multibillion-dollar gaming industry key to what this future will look like? In this fireside, hear from Herman Narula, co-founder and CEO of UK gaming unicorn Improbable, on the boundless potential of tomorrow.",Herman Narula,,,Michael Hainsworth,B6.2_WS20_710293108_TLK_EDT_V2_FIN.mp4,6f31f338-dd49-4132-b702-09ae1f584b39,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/73376358-bb8c-418d-b3cf-382778d2457d/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B6.2_WS20_710293108_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22B6.2_WS20_710293108_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LP55TLhBdAbMDMvoJ&x-amz-meta-resource_id=6f31f338-dd49-4132-b702-09ae1f584b39&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235012Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f7073aceb05bf014d3646265e8f86a98238433de1bee6fabe7f849321c5109d4,YAL Ingest - NO Touch
